species,ID,title,abstract,authors,date,category,doi,version,author_corresponding,author_corresponding_institution,link_page,link_pdf,license,published
Pseudomonas aeruginosa,77694,The SiaABC threonine phosphorylation pathway controls biofilm formation in response to carbon availability in Pseudomonas aeruginosa,"The critical role of bacterial biofilms in chronic human infections calls for novel anti-biofilm strategies targeting the regulation of biofilm development. However, the regulation of biofilm development is very complex and can include multiple, highly interconnected signal transduction/response pathways, which are incompletely understood. We demonstrated previously that in the opportunistic, human pathogen P. aeruginosa, the PP2C-like protein phosphatase SiaA and the di-guanylate cyclase SiaD control the formation of macroscopic cellular aggregates, a type of suspended biofilms, in response to surfactant stress. In this study, we demonstrate that the SiaABC proteins represent a signal response pathway that functions through a partner switch mechanism to control biofilm formation. We also demonstrate that SiaABCD functionality is dependent on carbon substrate availability for a variety of substrates, and that upon carbon starvation, SiaB mutants show impaired dispersal, in particular with the primary fermentation product ethanol. This suggests that carbon availability is at least one of the key environmental cues integrated by the SiaABCD system. Further, our biochemical, physiological and crystallographic data reveals that the phosphatase SiaA and its kinase counterpart SiaB balance the phosphorylation status of their target protein SiaC at threonine 68 (T68). Crystallographic analysis of the SiaA-PP2C domain shows that SiaA is present as a dimer. Dynamic modelling of SiaA with SiaC suggested that SiaA interacts strongly with phosphorylated SiaC and dissociates rapidly upon dephosphorylation of SiaC. Further, we show that the known phosphatase inhibitor fumonisin inhibits SiaA mediated phosphatase activity in vitro. In conclusion, the present work improves our understanding of how P. aeuruginosa integrates specific environmental conditions, such as carbon availability and surfactant stress, to regulate cellular aggregation and biofilm formation. With the biochemical and structural characterization of SiaA, initial data on the catalytic inhibition of SiaA, and the interaction between SiaA and SiaC, our study identifies promising targets for the development of biofilm-interference drugs to combat infections of this aggressive opportunistic pathogen.

Author SummaryPseudomonas aeruginosa is a Gram-negative bacterium that is feared within clinical environments due to its potential to cause life-threatening acute and chronic infections. One cornerstone of its success is the ability to form and disperse from biofilms, which are self-made, multicellular structures that protect the individual cell from the human immune system and antibiotic treatment. As such, therapies that combine a biofilm-interference strategy and the use of antimicrobial drugs represent one of the promising strategies to tackle infections of this organism. With the current study, we gain a deeper understanding of the SiaABCD mediated biofilm formation in response to clinically relevant environmental conditions. Further, our structural and biochemical characterization of the PP2C-type protein-phosphatase SiaA and the partner switch protein SiaC suggest that both represent promising novel targets for the development of future anti-biofilms drugs based on a signal interference strategy.","Poh, W.-H.; Lin, J.; Colley, B.; Müller, N.; Goh, B. C.; Schleheck, D.; El Sahili, A.; Marquardt, A.; Liang, Y.; Kjelleberg, S.; Lescar, J.; Rice, S. A.; Klebensberger, J.",2020-04-16,Microbiology,10.1101/674879,3,Janosch  Klebensberger,University of Stuttgart,https://www.biorxiv.org/content/10.1101/674879v3?versioned=TRUE,https://www.biorxiv.org/content/10.1101/674879v3.full.pdf,cc_by,10.1371/journal.pone.0241019
Pseudomonas aeruginosa,77628,Interkingdom Signal Indole Inhibits Pseudomonas aeruginosa Persister Cell Waking,"AimsPersister cells are stressed cells that have transient tolerance to antibiotics; these cells undergo no genetic change, but instead, their tolerance is due to reduced metabolism. Unfortunately, little is known about how persisters resuscitate, so we explored the waking of a cells in the presence of the interkingdom signal indole.\n\nMethods and ResultsTo generate a large population of persister cells, we induced the persister phenotype in the opportunistic pathogen Pseudomonas aeruginosa by pre-treating cells with carbonyl cyanide m-chlorophenylhydrazone to reduce translation by depleting ATP levels, and found, via single cell observations, that proline is sufficient to wake the persister cells. P. aeruginosa is often present in the gastrointestinal tract, and indole from commensal bacteria such as Escherichia coli has been shown to inhibit P. aeruginosa quorum sensing and pathogenicity without influencing growth. Furthermore, indole is not toxic to P. aeruginosa persister cells. However, we find here that physiological concentrations of indole inhibit P. aeruginosa persister cell resuscitation with an efficiency of higher than 95%. Critically, when contacted with E. coli stationary phase cultures, the indole produced by E. coli completely inhibits persister cell resuscitation of P. aeruginosa.\n\nConclusionsTherefore, E. col has devised a method to outcompete its competitors by preventing their resuscitation with indole.\n\nSignificanceThis work provides insight into why indole is produced by commensal bacteria.","Zhang, W.; Yamasaki, R.; Wood, T. K.",2019-06-18,Microbiology,10.1101/674978,1,Thomas K Wood,Pennsylvania State University,https://www.biorxiv.org/content/10.1101/674978v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/674978v1.full.pdf,cc_by_nc_nd,10.1111/jam.14434
Pseudomonas aeruginosa,77856,"Biofilm inhibitor taurolithocholic acid alters colony morphology, specialized metabolism, and virulence of Pseudomonas aeruginosa","Biofilm inhibition by exogenous molecules has been an attractive strategy for the development of novel therapeutics. We investigated the biofilm inhibitor taurolithocholic acid (TLCA) and its effects on the specialized metabolism, virulence and biofilm formation of the clinically relevant bacterium Pseudomonas aeruginosa strain PA14. Our study shows that TLCA alters specialized metabolism, thereby affecting P. aeruginosa colony biofilm physiology. We observed an upregulation of metabolites correlated to virulence such as the siderophore pyochelin. A wax moth virulence assay confirmed that treatment with TLCA increases virulence of P. aeruginosa. Based on our results, we believe that future endeavors to identify biofilm inhibitors must consider how a putative lead is altering the specialized metabolism of a bacterial community to prevent pathogens from entering a highly virulent state.","Condren, A. R.; Kahl, L. J.; Kritikos, G.; Banzhaf, M.; Dietrich, L. E. P.; Sanchez, L. M.",2019-06-20,Microbiology,10.1101/675405,1,Laura M Sanchez,University of Illinois at Chicago,https://www.biorxiv.org/content/10.1101/675405v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/675405v1.full.pdf,cc_no,10.1021/acsinfecdis.9b00424
Pseudomonas aeruginosa,77792,Host mucin is subverted by Pseudomonas aeruginosa during infection to provide free glycans required for successful colonization,"The mucosal barrier, found lining epithelial cells, serves multiple functions in a range of animals. The major structural components of mucus are mucins, which are heavily glycosylated proteins that are either membrane bound or secreted by the epithelial cells. Mucins are key components of the innate immune system, as they are involved in the clearance of pathogens from the airways and intestines, and their expression is typically upregulated upon epithelial cell exposure to a variety of pathogens. In this study, we identified the mucin MUL-1 as an innate immune factor that appears to be utilized by P. aeruginosa to colonize hosts. We found that while the expression of several mucins, including MUL-1, increased upon P. aeruginosa infection of the nematode Caenorhabditis elegans, silencing of or deletion of mul-1 resulted in enhanced survival and reduced bacterial accumulation. P. aeruginosa required host sialidase CTSA-1.1 to use mucin-derived glycans to colonize the host, while sialidase-encoding bacteria required host MUL-1 but not CTSA-1.1 to cause a lethal infection. This role of mucins and free glycans in host-pathogen interaction appears to be conserved from C. elegans to humans, as P. aeruginosa binding to human lung epithelial cells was also enhanced in the presence of free glycans, and free glycans reversed the binding defect of P. aeruginosa to human lung cells lacking the mucin MUC1.\n\nAuthor SummaryThe gastrointestinal, respiratory, reproductive, and urinary tracts, are large surfaces exposed to the exterior environment and thus, these mucosal epithelial tissues serve as primary routes of infection. One of the first lines of defense present at these barriers is mucus, which is a highly viscous material formed by mucin glycoproteins. Mucins serve various functions, but importantly they aid in the clearance of pathogens and debris from epithelial barriers and serve as innate immune effectors. In this study, we describe the ability of Pseudomonas aeruginosa to utilize mucin-derived glycans to colonize the intestine and ultimately cause death in Caenorhabditis elegans. We also show conserved mechanisms of P. aeruginosa virulence traits, by demonstrating that free glycans alter the ability of the bacteria to bind to human lung alveolar epithelial cells. Over the course of host-pathogen evolution, pathogens seem to have evolved to use mucins for their own advantage, and thus one of the biggest questions is which party benefits from pathogen-mucin binding. By gaining a better understanding of pathogen-mucin interactions, we can better protect against pathogen infection.","Hoffman, C. L.; Aballay, A.",2019-06-20,Microbiology,10.1101/675538,1,Alejandro  Aballay,Oregon Health and Science University,https://www.biorxiv.org/content/10.1101/675538v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/675538v1.full.pdf,cc_by_nc_nd,NA
Pseudomonas aeruginosa,78031,"Comprehensive genome data analysis establishes a triple whammy of carbapenemases, ICEs and multiple clinically-relevant bacteria","Carbapenemases inactivate most {beta}-lactam antibiotics, including carbapenems and have been frequently reported among Enterobacteriaceae, Acinetobacter spp. and Pseudomonas spp. Traditionally, the horizontal gene transfer of carbapenemase encoding genes (CEGs) has been linked to plasmids. However, given that integrative and conjugative elements (ICEs) are possibly the most abundant conjugative elements among prokaryotes, we conducted an in-silico analysis to ascertain the likely role of ICEs in the spread of CEGs among all bacterial genomes (n=182,663). We detected 17,520 CEGs, of which 66 were located within putative ICEs among several bacterial species (including clinically-relevant bacteria as Pseudomonas aeruginosa, Klebsiella pneumoniae and Escherichia coli). Most CEGs detected within ICEs belong to the IMP, NDM and SPM metallo-beta-lactamase families, and the serine beta-lactamase KPC and GES families. Different mechanisms were likely responsible for acquisition of these genes. The majority of CEG-bearing ICEs belong to the MPFG, MPFT and MPFF classes and often encode resistance to other antibiotics (e.g., aminoglycosides and fluoroquinolones). This study provides a snapshot of the different CEGs associated with ICEs among available bacterial genomes and sheds light on the underappreciated contribution of ICEs to the spread of carbapenem resistance globally.

Author NotesAll supporting data has been provided within the article or through supplementary data files. Supplementary material is available with the online version of this article.

Impact StatementCarbapenems are commonly used to treat severe infections in humans. Resistance is often mediated by carbapenemases. These enzymes degrade carbapenems and are frequently present in plasmids. Here, we demonstrate that common carbapenemase-encoding genes (CEGs) found in clinical isolates (e.g. blaKPC, blaGES, blaIMP, blaNDM, blaVIM) can also be located within integrative and conjugative elements (ICEs). CEG-bearing ICEs belong to three mating-pair formation families. These mobile elements may be particularly important in bacteria where plasmids do not seem to play a significant role in the spread of antibiotic resistance genes, as Pseudomonas spp. This study considerably expands the knowledge of the repertoire of CEGs-bearing ICEs among clinically-relevant bacterial pathogens, such as Pseudomonas aeruginosa, Klebsiella pneumoniae and Escherichia coli.

Data SummaryAll the bacterial genomes scanned in this study have been deposited previously in the National Center for Biotechnology Information genome database and are listed on the supplementary tables. The extracted 66 ICEs in fasta format and the outputs for the profile HMMs scanned on the 386 putative MGEs identified in this study are deposited on figshare at https://figshare.com/projects/_Comprehensive_genome_data_analysis_establishes_a_triple_whammy_of_carbapenemases_ICEs_and_multiple_clinically-relevant_bacteria/78369.","Botelho, J.; Mourao, J.; Roberts, A. P.; Peixe, L. V.",2020-08-03,Microbiology,10.1101/678748,5,João  Botelho,"UCIBIO/REQUIMTE, Laboratory of Microbiology, Porto, Portugal",https://www.biorxiv.org/content/10.1101/678748v5?versioned=TRUE,https://www.biorxiv.org/content/10.1101/678748v5.full.pdf,cc_by_nc_nd,10.1099/mgen.0.000424
Pseudomonas aeruginosa,78181,Integrative omics analysis of Pseudomonas aeruginosa virus PA5oct highlights the molecular complexity of jumbo phages,"Pseudomonas virus vB_PaeM_PA5oct is a compelling model phage to investigate phage-bacteria interactions and is a potent candidate for phage therapy. Combining hybrid genome sequencing, RNA-Seq, and mass spectrometry of virion-associated proteins allowed us to accurately assemble and annotate PA5octs 286,783 bp genome. It encodes 461 coding regions, of which 93 were identified as virion-associated proteins using ESI-MS/MS. RNA-seq revealed twelve tRNA genes, four ncRNA regions, and a gradual take-over of the total cell transcriptome from 21% in early infection to 93% in late infection. Although PA5oct is not organized into strictly contiguous regions of temporal transcription, defined genomic regions are expressed in early, middle, and late phases of infection. Interestingly, we observed distinct regions showing limited transcription activity throughout the infection cycle. The infection of Pseudomonas aeruginosa by PA5oct triggers the upregulation of bacterial operons related to NAD biosynthesis, Psl exopolysaccharide, and periplasmic nitrate reductase production and downregulates Type IV pili gene products, suggesting mechanisms of superinfection exclusion. We used the proteome of PA5oct to position this isolate amongst other phages using a protein-sharing network. This study expands our understanding of the molecular diversity of jumbo viruses and opens new questions towards cellular regulation and phage-encoded hijacking mechanisms.","Lood, C.; Danis-Wlodarczyk, K.; Blasdel, B.; Jang, H. B.; Vandenheuvel, D.; Briers, Y.; Noben, J.-P.; Van Noort, V.; Drulis-Kawa, Z.; Lavigne, R.",2019-06-22,Molecular Biology,10.1101/679506,1,Rob  Lavigne,KU Leuven,https://www.biorxiv.org/content/10.1101/679506v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/679506v1.full.pdf,cc_by_nc_nd,10.1111/1462-2920.14979
Pseudomonas aeruginosa,78628,Exogenous Protein as an Environmental Stimuli of Biofilm Formation in Select Bacterial Strains,"A screening of environmental conditions that would elicit robust biofilm in a collection of Serratia marcescens isolated from soil revealed that exogenous milk protein increased biofilm productivity up to ten-fold. A select screening of fish pathogens, freshwater and human isolates identified several other species that responded similarly to exogenous protein. The optimal protein concentration was species specific; S. marcescens at 5% milk protein, Aeromonas sp. at 2-3%, Flavobacterium columnare at 1% and Pseudomonas aeruginosa at 0.1-0.4%. Media supplemented with milk protein also increased the cell counts in biofilm as well as the protein incorporated into the biofilm matrix. These data suggest that relatively high concentrations of exogenous protein may serve as an environmental trigger for biofilm formation, particularly for pathogenic bacteria exposed to relatively high concentrations of protein in bodily fluids and mucosal surfaces.","Ye, D.; Bapu, L.; Cavalcante, M. M.; Kato, J.; Lauria Sneideman, M.; Scribner, K.; Loch, T.; Marsh, T. L.",2019-06-27,Microbiology,10.1101/683979,1,Terence L. Marsh,"Michigan State University, East Lansing, MI",https://www.biorxiv.org/content/10.1101/683979v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/683979v1.full.pdf,cc_by_nc_nd,10.4236/aim.2020.103011
Pseudomonas aeruginosa,78861,Diagnostic optical sequencing,"Advances in precision medicine require high-throughput, inexpensive, point-of-care diagnostic methods with multi-omics capability for detecting a wide range of biomolecules and their molecular variants. Optical techniques have offered many promising advances towards such diagnostics. However, the inability to squeeze light with several hundred-nanometer wavelengths into angstrom-scale volume for single nucleotide measurements has hindered further progress. Recently, a block optical sequencing (BOS) method has been shown for determining relative nucleobase content in DNA k-mer blocks with Raman spectroscopy, and a block optical content scoring (BOCS) algorithm was developed for robust content-based genetic biomarker database searching. Here, we performed BOS measurements on positively-charged silver nanoparticles to achieve 93.3% accuracy for predicting nucleobase content in DNA k-mer blocks (where k=10), as well as measurements on RNA and chemically-modified nucleobases for extensions to transcriptomic and epigenetic studies. Our high-accuracy BOS measurements were then used with BOCS to correctly identify a {beta}-lactamase gene from the MEGARes antibiotic resistance database and confirm the Pseudomonas aeruginosa pathogen of origin from <12 content measurements (<15% coverage) of the gene. These results prove the integration of BOS/BOCS as a diagnostic optical sequencing platform. With the versatile range of available plasmonic substrates offering simple data acquisition, varying resolution (single-molecule to ensemble), and multiplexing, this optical sequencing platform has potential as the rapid, cost-effective method needed for broad-spectrum biomarker detection.","Korshoj, L. E.; Nagpal, P.",2019-06-28,Bioengineering,10.1101/685792,1,Prashant  Nagpal,University of Colorado Boulder,https://www.biorxiv.org/content/10.1101/685792v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/685792v1.full.pdf,cc_no,10.1021/acsami.9b12568
Pseudomonas aeruginosa,79020,Ranking of Major Classes of Antibiotics for Activity against Stationary Phase Pseudomonas aeruginosa and Identification of Clinafloxacin + Cefuroxime + Gentamicin Drug Combination that Eradicates Persistent P. aeruginosa Infection in a Murine Cystic Fibrosis Model,"Pseudomonas aeruginosa can cause serious persistent infections such as ventilator-associated pneumonia, sepsis, biofilm-related infections as in cystic fibrosis (CF) patients. Although CF lung infections can be treated with antibiotics, full clearance is difficult due to P. aeruginosa persistence. While antibiotic activity against growing P. aeruginosa is well documented, their activity against the non-growing persisters enriched in stationary phase cultures has not been well studied. Here, we systematically evaluated and ranked the six major classes of antibiotics, cell wall and cell membrane inhibitors, protein synthesis inhibitors, DNA synthesis inhibitors, RNA synthesis inhibitors, sulfa drugs, and nitrofurantoin, for their activity against both growing and persister forms of P. aeruginosa using colony forming count (CFU) and SYBR Green I/Propidium Iodide (PI) viability assay. Among the six major classes of antibiotics, cell wall and cell membrane inhibitors (Cefuroxime and Colistin), DNA synthesis inhibitors (Clinafloxacin) and sulfa drugs (Sulfamethoxazole) had good activity against stationary phase cells. In contrast, protein synthesis inhibitors (Gentamicin), RNA synthesis inhibitor (Rifampicin) and Nitrofurantoin had relatively poor activity against the stationary phase P. aeruginosa but relatively high activity against log phase P. aeruginosa. Clinafloxacin is the only single drug that could completely kill all (109 CFU) stationary phase cells in a 4 day drug exposure. The Cefuroxime + Gentamicin+ Clinafloxacin combination could kill all biofilm bacteria in 2 days whereas the clinically used drug combination Cefuroxime + Gentamicin + Colistin only partially killed the biofilm bacteria with 103 CFU remaining. In a murine persistent CF lung infection model, only Cefuroxime + Gentamicin+ Clinafloxacin cleared all bacteria in the infected lungs, whereas Clinafloxacin alone, or Cefuroxime + Clinafloxacin, or the current recommended drug combination Cefuroxime + Gentamicin, all failed to completely clear the bacterial load in the lungs. The complete sterilization of the bacterial load is a property of Clinafloxacin combination, as Cefuroxime + Gentamicin+ Levofloxacin combination was unable to clear the bacterial load in the lungs. Our findings demonstrate the importance of persister drug clinafloxacin, offer new therapeutic approaches for more effective treatment of persistent P. aeruginosa infections, and may have implications for treating other persistent infections.","Yuan, Y.; Yee, R.; Gour, N.; Dong, X.; Feng, J.; Shi, W.; Zhang, Y.",2019-06-30,Microbiology,10.1101/686105,1,Ying  Zhang,Johns Hopkins University,https://www.biorxiv.org/content/10.1101/686105v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/686105v1.full.pdf,cc_by_nc_nd,NA
Pseudomonas aeruginosa,79077,The origin of extracellular DNA in bacterial biofilm infections in vivo,"Extracellular DNA (eDNA) plays an important role in both the aggregation of bacteria and in the interaction of the resulting biofilms with polymorphonuclear leukocytes (PMNs) during an inflammatory response. Here, transmission electron and confocal scanning laser microscopy were used to examine the interaction between biofilms of Pseudomonas aeruginosa and PMNs in a murine implant model and in lung tissue from chronically infected cystic fibrosis patients. PNA FISH, DNA staining, labeling of PMN DNA with a thymidine analogue, and immunohistochemistry were applied to localize bacteria, eDNA, PMN-derived eDNA, PMN-derived histone H3 (H3), neutrophil elastase (NE), and citrullinated H3 (citH3). Host-derived eDNA was observed surrounding bacterial aggregates but not within the biofilms. H3 localized to the lining of biofilms while NE was found throughout biofilms. CitH3, a marker for neutrophil extracellular traps (NETs) was detected only sporadically indicating that most host-derived eDNA in vivo was not a result of NETosis. Together these observations show that, in these in vivo biofilm infections with P. aeruginosa, the majority of eDNA is found external to the biofilm and derives from the host.\n\nAuthor summaryThe role of extracellular DNA (eDNA) has been described in vitro to play a major role in biofilm formation and antibiotic tolerance, but never for biofilm infections in vivo.\n\nTwo important characteristics of human chronic bacterial infections are aggregated bacteria and white blood cells (WBC). Bacteria use eDNA to stabilize biofilms and WBC use eDNA to trap bacteria. Given the importance of eDNA for both bacteria and WBC we show here for the first time that bacterial biofilms do not co-localize with either bacterial or WBC-derived eDNA during chronic infections. Our in vivo findings show eDNA is located outside biofilms as opposed to incorporated within the biofilm as commonly observed in vitro.\n\nWe believe that understanding the interplay between biofilms and WBC during chronic infection is essential if we are to elucidate the mechanisms underlying persistent infection and ascertain why WBC fail to eradicate bacteria; this will enable us to develop new treatment strategies.","Alhede, M.; Alhede, M.; Qvortrup, K.; Kragh, K.; Jensen, P. O.; Stewart, P. S.; Bjarnsholt, T.",2019-07-01,Microbiology,10.1101/689067,1,Thomas  Bjarnsholt,Rigshospitalet,https://www.biorxiv.org/content/10.1101/689067v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/689067v1.full.pdf,cc_no,10.1093/femspd/ftaa018
Pseudomonas aeruginosa,79458,Comparison of biofilm dispersal approaches in Pseudomonas aeruginosa and evaluation of dispersed cells in acute infection mouse model,"Biofilm dispersal is biologically significant process to fully understand its consequences during biofilm based infections. The mechanism for biofilm dispersal may involve response to environmental cues and changes in intracellular secondary messengers. Considering range of cues for biofilm dispersal, it is significant to study if dispersed cells generated by different methods have similar phenotype. In the present study, we have compared four type of biofilm dispersal in P. aeruginosa based in response to environment cues (starvation and nutrient rich), c-di-GMP knockdown and signaling molecule NO. We have determined their dispersal efficiency, susceptibility of dispersed cells for antibiotics, their transcriptomic changes compared to planktonic and biofilm. We also determined if dispersed cells can cause acute infections in mouse models. In vitro experiments showed that NO and c-di-GMP based dispersal methods had high biofilm reduction efficiency of 50 and 75% respectively, however, the nutrient induced dispersion showed low efficiency ({approx}30%) and more tolerance to colistin. We also showed that in vitro dispersed cells induced >10-fold transcriptomic expression of genes (at significance level of p < 0.005) related to efflux pumps (mexCD-oprJ), antibiotic resistance (arnDET) in dispersed cells induced by NO and nutrient change, while denitrification pathway and virulence (T3SS, VreI, T2SS) genes in all dispersed cells compared to planktonic and biofilm state. When the ability of the dispersed cells was tested in mouse model of lung infection, c-di-GMP and NO based dispersed cells displayed enhanced infections and haematogenous spread to liver and spleen and higher mortality. Although degree of immune response (cytokines) does not differ based on phenotypes inoculated in our experimental conditions. Based on our data most efficient dispersal methods increase murine mortality. This indicates their capability of making biofilm associated infection more complicated. Our data encourage to be more careful for studies suggesting biofilm dispersal during treatment of biofilm infections.","Ruhal, R.; De Winter, F.; De Jonger, B.; Xavier, B. B.; Lammens, C.; Goossens, H.; Kumar Singh, S.; Malhotra-Kumar, S.",2019-07-10,Microbiology,10.1101/689646,2,Rohit  Ruhal,University of Antwerp,https://www.biorxiv.org/content/10.1101/689646v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/689646v2.full.pdf,cc_no,NA
Pseudomonas aeruginosa,80507,Deep learning regression model for antimicrobial peptide design,"Antimicrobial peptides (AMPs) are naturally occurring or synthetic peptides that show promise for treating antibiotic-resistant pathogens. Machine learning techniques are increasingly used to identify naturally occurring AMPs, but there is a dearth of purely computational methods to design novel effective AMPs, which would speed AMP development. We collected a large database, Giant Repository of AMP Activities (GRAMPA), containing AMP sequences and associated MICs. We designed a convolutional neural network to perform combined classification and regression on peptide sequences to quantitatively predict AMP activity against Escherichia coli. Our predictions outperformed the state of the art at AMP classification and were also effective at regression, for which there were no publicly available comparisons. We then used our model to design novel AMPs and experimentally demonstrated activity of these AMPs against the pathogens E. coli, Pseudomonas aeruginosa, and Staphylococcus aureus. Data, code, and neural network architecture and parameters are available at https://github.com/zswitten/Antimicrobial-Peptides.","Witten, J.; Witten, Z.",2019-07-12,Bioinformatics,10.1101/692681,1,Jacob  Witten,Massachusetts Institute of Technology,https://www.biorxiv.org/content/10.1101/692681v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/692681v1.full.pdf,cc_by,NA
Pseudomonas aeruginosa,79724,Comparative genome analysis of a multidrug-resistant Pseudomonas aeruginosa sequence type 277 clone that harbours two copies of the blaSPM-1 gene and multiple single nucleotide polymorphisms in other resistance-associated genes,"Pseudomonas aeruginosa is one of the most common pathogens related to healthcare-associated infections. The Brazilian isolate, named CCBH4851, is a multidrug-resistant clone belonging to the sequence type 277. The antimicrobial resistance mechanisms of the CCBH4851 strain are associated with the presence of blaSPM-1 gene, encoding a metallo-beta-lactamase, in addition to other exogenously acquired genes. Whole-genome sequencing studies focusing on emerging pathogens are essential to identify physiological key aspects that may lead to the exposure of new targets for therapy. This study was designed to characterize the genome of Pseudomonas aeruginosa CCBH4851 through the detection of genomic features and genome comparison with other Pseudomonas aeruginosa strains. The CCBH4851 closed genome showed features that were consistent with data reported for the specie. However, comparative genomics revealed the absence of genes important for pathogenesis. On the other hand, CCBH4851 genome contained acquired genomic islands that carry additional virulence and antimicrobial resistance-related genes. The presence of single nucleotide polymorphisms in the core genome, mainly those located in resistance-associated genes, suggests that these mutations could influence the multidrug-resistant behavior of CCBH4851. Overall, the characterization of Pseudomonas aeruginosa CCBH4851 complete genome revealed several features that could directly impact the profile of virulence and antibiotic resistance of this pathogen in infectious outbreaks.","Nascimento, A. P.; Medeiros Filho, F.; Sousa, H.; Senger, H.; Albano, R. M.; Trindade Dos Santos, M.; Carvalho-Assef, A. P.; Silva, F. A.",2019-07-05,Genomics,10.1101/693440,1,Ana Pb Nascimento,FIOCRUZ,https://www.biorxiv.org/content/10.1101/693440v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/693440v1.full.pdf,cc_by_nc_nd,NA
Pseudomonas aeruginosa,79700,"Insights into the bacterial profiles and resistome structures following severe 2018 flood in Kerala, South India","Extreme flooding is one of the major risk factors for human health, and it can significantly influence the microbial communities and enhance the mobility of infectious disease agents within its affected areas. The flood crisis in 2018 was one of the severe natural calamities recorded in the southern state of India (Kerala) that significantly affected its economy and ecological habitat. We utilized a combination of shotgun metagenomics and bioinformatics approaches for understanding microbiome disruption and the dissemination of pathogenic and antibiotic-resistant bacteria on flooded sites. Here we report, altered bacterial profiles at the flooded sites having 77 significantly different bacterial genera in comparison with non-flooded mangrove settings. The flooded regions were heavily contaminated with faecal contamination indicators such as Escherichia coli and Enterococcus faecalis and resistant strains of Pseudomonas aeruginosa, Salmonella Typhi/Typhimurium, Klebsiella pneumoniae, Vibrio cholerae and Staphylococcus aureus. The resistome of the flooded sites contains 103 resistant genes, of which 38% are encoded in plasmids, where most of them are associated with pathogens. The presence of 6 pathogenic bacteria and its susceptibility to multiple antibiotics including ampicillin, chloramphenicol, kanamycin and tetracycline hydrochloride were confirmed in flooded and post-flooded sites using traditional culture-based analysis followed by 16S rRNA sequencing. Our results reveal altered bacterial profile following a devastating flood event with elevated levels of both faecal contamination indicators and resistant strains of pathogenic bacteria. The circulation of raw sewage from waste treatment settings and urban area might facilitate the spreading of pathogenic bacteria and resistant genes.","Jaya Divakaran, S.; Sara Philip, J.; Chereddy, P.; Nori, S. R. C.; Jaya Ganesh, A.; John, J.; Nelson-Sathi, S.",2019-07-05,Microbiology,10.1101/693820,1,Shijulal  Nelson-Sathi,Rajiv Gandhi Centre for Biotechnology,https://www.biorxiv.org/content/10.1101/693820v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/693820v1.full.pdf,cc_by_nc_nd,10.3390/microorganisms7100474
Pseudomonas aeruginosa,79809,HORMA domain proteins and a Pch2-like ATPase regulate bacterial cGAS-like enzymes to mediate bacteriophage immunity,"Bacteria are continually challenged by foreign invaders including bacteriophages, and have evolved a variety of defenses against these invaders. Here, we describe the structural and biochemical mechanisms of a bacteriophage immunity pathway found in a broad array of bacteria, including pathogenic E. coli and Pseudomonas aeruginosa. This pathway employs eukaryotic-like HORMA domain proteins that recognize specific peptides, then bind and activate a cGAS/DncV-like nucleotidyltransferase (CD-NTase) to generate a cyclic tri-AMP (cAAA) second messenger; cAAA in turn activates an endonuclease effector, NucC. Signaling is attenuated by a homolog of the AAA+ ATPase Pch2/TRIP13, which binds and likely disassembles the active HORMA-CD-NTase complex. When expressed in non-pathogenic E. coli, this pathway confers immunity against bacteriophage {lambda} infection. Our findings reveal the molecular mechanisms of a bacterial defense pathway integrating a cGAS-like nucleotidyltransferase with HORMA domain proteins for threat sensing through protein detection, and negative regulation by a Pch2-like ATPase.","Ye, Q.; Lau, R. K.; Mathews, I. T.; Watrous, J. D.; Azimi, C. S.; Jain, M.; Corbett, K. D.",2019-07-06,Biochemistry,10.1101/694695,1,Kevin D Corbett,"University of California, San Diego",https://www.biorxiv.org/content/10.1101/694695v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/694695v1.full.pdf,cc_by_nc_nd,10.1016/j.molcel.2019.12.009
